instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,date
1273,2011-02-26,springer,2011,Feb,4,No,Sat,No,Moderate,9.0,13.0,60.0,6.0,1,1,2,26
1274,2011-02-26,springer,2011,Feb,5,No,Sat,No,Moderate,9.0,12.0,64.0,7.0,1,9,10,26
1275,2011-02-26,springer,2011,Feb,6,No,Sat,No,Normal,9.0,14.0,60.0,0.0,1,6,7,26
1276,2011-02-26,springer,2011,Feb,7,No,Sat,No,Normal,9.0,13.0,60.0,6.0,1,21,22,26
1277,2011-02-26,springer,2011,Feb,8,No,Sat,No,Moderate,10.0,14.0,60.0,0.0,2,55,57,26
1278,2011-02-26,springer,2011,Feb,9,No,Sat,No,Moderate,11.0,13.0,56.0,11.0,9,65,74,26
1279,2011-02-26,springer,2011,Feb,10,No,Sat,No,Moderate,12.0,15.0,49.0,9.0,14,71,85,26
1280,2011-02-26,springer,2011,Feb,11,No,Sat,No,Normal,12.0,17.0,45.0,0.0,26,100,126,26
1281,2011-02-26,springer,2011,Feb,12,No,Sat,No,Moderate,13.0,16.0,45.0,11.0,45,115,160,26
1282,2011-02-26,springer,2011,Feb,13,No,Sat,No,Moderate,14.0,16.0,42.0,17.0,38,136,174,26
1283,2011-02-26,springer,2011,Feb,14,No,Sat,No,Moderate,14.0,15.0,36.0,22.0,57,154,211,26
1284,2011-02-26,springer,2011,Feb,15,No,Sat,No,Moderate,15.0,17.0,40.0,19.0,40,125,165,26
1285,2011-02-26,springer,2011,Feb,16,No,Sat,No,Normal,15.0,17.0,46.0,19.0,41,130,171,26
1286,2011-02-26,springer,2011,Feb,17,No,Sat,No,Normal,15.0,17.0,43.0,15.0,53,130,183,26
1287,2011-02-26,springer,2011,Feb,18,No,Sat,No,Normal,14.0,17.0,46.0,13.0,26,111,137,26
1288,2011-02-26,springer,2011,Feb,19,No,Sat,No,Normal,13.0,15.0,49.0,17.0,30,64,94,26
1289,2011-02-26,springer,2011,Feb,20,No,Sat,No,Normal,12.0,15.0,56.0,11.0,8,60,68,26
1290,2011-02-26,springer,2011,Feb,21,No,Sat,No,Normal,11.0,14.0,65.0,17.0,9,59,68,26
1291,2011-02-26,springer,2011,Feb,22,No,Sat,No,Normal,11.0,14.0,75.0,15.0,8,38,46,26
1292,2011-02-26,springer,2011,Feb,23,No,Sat,No,Normal,11.0,13.0,75.0,19.0,5,29,34,26
1293,2011-02-27,springer,2011,Feb,0,No,Sun,No,Normal,11.0,12.0,87.0,19.0,8,26,34,27
1294,2011-02-27,springer,2011,Feb,1,No,Sun,No,Normal,11.0,13.0,87.0,13.0,7,30,37,27
1295,2011-02-27,springer,2011,Feb,2,No,Sun,No,Normal,11.0,14.0,87.0,9.0,2,20,22,27
1296,2011-02-27,springer,2011,Feb,3,No,Sun,No,Normal,11.0,14.0,87.0,6.0,3,8,11,27
1297,2011-02-27,springer,2011,Feb,4,No,Sun,No,Normal,10.0,12.0,87.0,9.0,0,2,2,27
1298,2011-02-27,springer,2011,Feb,6,No,Sun,No,Normal,10.0,14.0,87.0,0.0,2,1,3,27
1299,2011-02-27,springer,2011,Feb,7,No,Sun,No,Normal,10.0,12.0,87.0,9.0,6,8,14,27
1300,2011-02-27,springer,2011,Feb,8,No,Sun,No,Normal,11.0,15.0,87.0,0.0,9,26,35,27
1301,2011-02-27,springer,2011,Feb,9,No,Sun,No,Normal,11.0,15.0,87.0,6.0,17,42,59,27
1302,2011-02-27,springer,2011,Feb,10,No,Sun,No,Normal,12.0,15.0,81.0,11.0,24,79,103,27
1303,2011-02-27,springer,2011,Feb,11,No,Sun,No,Normal,15.0,17.0,62.0,9.0,33,92,125,27
1304,2011-02-27,springer,2011,Feb,12,No,Sun,No,Normal,16.0,20.0,54.0,6.0,61,132,193,27
1305,2011-02-27,springer,2011,Feb,13,No,Sun,No,Normal,17.0,21.0,47.0,0.0,90,169,259,27
1306,2011-02-27,springer,2011,Feb,14,No,Sun,No,Normal,18.0,22.0,47.0,6.0,105,177,282,27
1307,2011-02-27,springer,2011,Feb,15,No,Sun,No,Normal,19.0,23.0,44.0,9.0,98,163,261,27
1308,2011-02-27,springer,2011,Feb,16,No,Sun,No,Normal,20.0,23.0,44.0,11.0,98,170,268,27
1309,2011-02-27,springer,2011,Feb,17,No,Sun,No,Normal,17.0,21.0,54.0,13.0,66,121,187,27
1310,2011-02-27,springer,2011,Feb,18,No,Sun,No,Normal,16.0,20.0,54.0,13.0,24,103,127,27
1311,2011-02-27,springer,2011,Feb,19,No,Sun,No,Normal,16.0,20.0,54.0,9.0,16,86,102,27
1312,2011-02-27,springer,2011,Feb,20,No,Sun,No,Normal,16.0,20.0,54.0,6.0,9,72,81,27
1313,2011-02-27,springer,2011,Feb,21,No,Sun,No,Normal,16.0,20.0,62.0,11.0,8,61,69,27
1314,2011-02-27,springer,2011,Feb,22,No,Sun,No,Moderate,16.0,20.0,62.0,7.0,2,67,69,27
1315,2011-02-27,springer,2011,Feb,23,No,Sun,No,Moderate,15.0,17.0,62.0,11.0,6,53,59,27
1316,2011-02-28,springer,2011,Feb,0,No,Mon,Yes,Moderate,15.0,18.0,66.0,7.0,5,25,30,28
1317,2011-02-28,springer,2011,Feb,1,No,Mon,Yes,Caution,14.0,15.0,87.0,24.0,1,7,8,28
1318,2011-02-28,springer,2011,Feb,3,No,Mon,Yes,Caution,13.0,16.0,93.0,11.0,0,1,1,28
1319,2011-02-28,springer,2011,Feb,5,No,Mon,Yes,Moderate,14.0,18.0,93.0,0.0,1,4,5,28
1320,2011-02-28,springer,2011,Feb,6,No,Mon,Yes,Moderate,14.0,17.0,96.0,7.0,1,27,28,28
1321,2011-02-28,springer,2011,Feb,7,No,Mon,Yes,Moderate,15.0,18.0,93.0,7.0,2,90,92,28
1322,2011-02-28,springer,2011,Feb,8,No,Mon,Yes,Moderate,14.0,15.0,93.0,20.0,13,242,255,28
1323,2011-02-28,springer,2011,Feb,9,No,Mon,Yes,Normal,17.0,21.0,82.0,19.0,15,127,142,28
1324,2011-02-28,springer,2011,Feb,10,No,Mon,Yes,Moderate,21.0,25.0,72.0,32.0,13,79,92,28
1325,2011-02-28,springer,2011,Feb,11,No,Mon,Yes,Moderate,23.0,27.0,64.0,20.0,13,74,87,28
1326,2011-02-28,springer,2011,Feb,12,No,Mon,Yes,Moderate,23.0,27.0,64.0,20.0,0,36,36,28
1327,2011-02-28,springer,2011,Feb,13,No,Mon,Yes,Caution,19.0,23.0,94.0,15.0,1,31,32,28
1328,2011-02-28,springer,2011,Feb,14,No,Mon,Yes,Caution,17.0,21.0,100.0,20.0,1,24,25,28
1329,2011-02-28,springer,2011,Feb,15,No,Mon,Yes,Caution,17.0,21.0,100.0,20.0,0,35,35,28
1330,2011-02-28,springer,2011,Feb,16,No,Mon,Yes,Caution,17.0,21.0,100.0,9.0,2,40,42,28
1331,2011-02-28,springer,2011,Feb,17,No,Mon,Yes,Caution,16.0,20.0,100.0,20.0,2,77,79,28
1332,2011-02-28,springer,2011,Feb,18,No,Mon,Yes,Caution,19.0,23.0,94.0,13.0,4,127,131,28
1333,2011-02-28,springer,2011,Feb,19,No,Mon,Yes,Caution,18.0,22.0,88.0,32.0,1,79,80,28
1334,2011-02-28,springer,2011,Feb,20,No,Mon,Yes,Caution,18.0,22.0,88.0,32.0,0,45,45,28
1335,2011-02-28,springer,2011,Feb,21,No,Mon,Yes,Moderate,16.0,20.0,87.0,26.0,2,78,80,28
1336,2011-02-28,springer,2011,Feb,22,No,Mon,Yes,Caution,14.0,15.0,93.0,28.0,4,72,76,28
1337,2011-02-28,springer,2011,Feb,23,No,Mon,Yes,Moderate,13.0,14.0,81.0,26.0,0,45,45,28
1338,2011-03-01,springer,2011,Mar,0,No,Tue,Yes,Normal,12.0,14.0,70.0,31.0,0,7,7,01
1339,2011-03-01,springer,2011,Mar,1,No,Tue,Yes,Normal,11.0,11.0,70.0,24.0,0,3,3,01
1340,2011-03-01,springer,2011,Mar,2,No,Tue,Yes,Normal,10.0,11.0,65.0,26.0,0,4,4,01
1341,2011-03-01,springer,2011,Mar,3,No,Tue,Yes,Normal,9.0,11.0,69.0,19.0,0,2,2,01
1342,2011-03-01,springer,2011,Mar,4,No,Tue,Yes,Normal,9.0,11.0,69.0,17.0,0,1,1,01
1343,2011-03-01,springer,2011,Mar,5,No,Tue,Yes,Normal,8.0,9.0,64.0,19.0,1,1,2,01
1344,2011-03-01,springer,2011,Mar,6,No,Tue,Yes,Normal,8.0,9.0,59.0,20.0,0,46,46,01
1345,2011-03-01,springer,2011,Mar,7,No,Tue,Yes,Normal,8.0,9.0,59.0,22.0,2,105,107,01
1346,2011-03-01,springer,2011,Mar,8,No,Tue,Yes,Normal,8.0,9.0,59.0,26.0,10,204,214,01
1347,2011-03-01,springer,2011,Mar,9,No,Tue,Yes,Normal,9.0,10.0,55.0,28.0,8,116,124,01
1348,2011-03-01,springer,2011,Mar,10,No,Tue,Yes,Normal,10.0,11.0,52.0,19.0,13,55,68,01
1349,2011-03-01,springer,2011,Mar,11,No,Tue,Yes,Normal,11.0,14.0,45.0,17.0,8,48,56,01
1350,2011-03-01,springer,2011,Mar,12,No,Tue,Yes,Normal,12.0,15.0,39.0,9.0,6,80,86,01
1351,2011-03-01,springer,2011,Mar,13,No,Tue,Yes,Normal,13.0,17.0,39.0,0.0,13,65,78,01
1352,2011-03-01,springer,2011,Mar,14,No,Tue,Yes,Normal,13.0,17.0,36.0,9.0,18,61,79,01
1353,2011-03-01,springer,2011,Mar,15,No,Tue,Yes,Normal,14.0,18.0,34.0,0.0,7,57,64,01
1354,2011-03-01,springer,2011,Mar,16,No,Tue,Yes,Normal,14.0,17.0,34.0,6.0,10,92,102,01
1355,2011-03-01,springer,2011,Mar,17,No,Tue,Yes,Normal,14.0,17.0,34.0,6.0,12,230,242,01
1356,2011-03-01,springer,2011,Mar,18,No,Tue,Yes,Normal,13.0,16.0,39.0,13.0,10,214,224,01
1357,2011-03-01,springer,2011,Mar,19,No,Tue,Yes,Normal,12.0,15.0,49.0,9.0,4,115,119,01
1358,2011-03-01,springer,2011,Mar,20,No,Tue,Yes,Normal,12.0,16.0,61.0,6.0,2,86,88,01
1359,2011-03-01,springer,2011,Mar,21,No,Tue,Yes,Normal,11.0,15.0,56.0,0.0,8,55,63,01
1360,2011-03-01,springer,2011,Mar,22,No,Tue,Yes,Normal,10.0,14.0,62.0,7.0,3,44,47,01
1361,2011-03-01,springer,2011,Mar,23,No,Tue,Yes,Normal,10.0,11.0,65.0,15.0,2,23,25,01
1362,2011-03-02,springer,2011,Mar,0,No,Wed,Yes,Normal,9.0,11.0,69.0,11.0,3,5,8,02
1363,2011-03-02,springer,2011,Mar,1,No,Wed,Yes,Normal,9.0,11.0,69.0,13.0,0,4,4,02
1364,2011-03-02,springer,2011,Mar,2,No,Wed,Yes,Normal,9.0,11.0,69.0,13.0,0,2,2,02
1365,2011-03-02,springer,2011,Mar,3,No,Wed,Yes,Normal,9.0,11.0,69.0,19.0,3,1,4,02
1366,2011-03-02,springer,2011,Mar,4,No,Wed,Yes,Normal,8.0,11.0,75.0,9.0,1,0,1,02
1367,2011-03-02,springer,2011,Mar,5,No,Wed,Yes,Normal,9.0,11.0,69.0,15.0,0,5,5,02
1368,2011-03-02,springer,2011,Mar,6,No,Wed,Yes,Normal,9.0,11.0,55.0,17.0,1,39,40,02
1369,2011-03-02,springer,2011,Mar,7,No,Wed,Yes,Normal,9.0,11.0,64.0,17.0,2,108,110,02
1370,2011-03-02,springer,2011,Mar,8,No,Wed,Yes,Normal,10.0,11.0,65.0,19.0,13,243,256,02
1371,2011-03-02,springer,2011,Mar,9,No,Wed,Yes,Normal,11.0,13.0,56.0,20.0,7,141,148,02
1372,2011-03-02,springer,2011,Mar,10,No,Wed,Yes,Normal,13.0,15.0,49.0,19.0,11,65,76,02
1373,2011-03-02,springer,2011,Mar,11,No,Wed,Yes,Normal,14.0,15.0,53.0,22.0,8,65,73,02
1374,2011-03-02,springer,2011,Mar,12,No,Wed,Yes,Normal,16.0,20.0,43.0,13.0,20,62,82,02
1375,2011-03-02,springer,2011,Mar,13,No,Wed,Yes,Normal,20.0,24.0,25.0,0.0,35,90,125,02
1376,2011-03-02,springer,2011,Mar,14,No,Wed,Yes,Normal,21.0,25.0,23.0,20.0,21,75,96,02
1377,2011-03-02,springer,2011,Mar,15,No,Wed,Yes,Normal,22.0,26.0,19.0,28.0,19,91,110,02
1378,2011-03-02,springer,2011,Mar,16,No,Wed,Yes,Normal,22.0,26.0,19.0,22.0,27,112,139,02
1379,2011-03-02,springer,2011,Mar,17,No,Wed,Yes,Normal,20.0,24.0,23.0,19.0,30,238,268,02
1380,2011-03-02,springer,2011,Mar,18,No,Wed,Yes,Normal,19.0,23.0,23.0,32.0,8,193,201,02
1381,2011-03-02,springer,2011,Mar,19,No,Wed,Yes,Normal,16.0,20.0,28.0,32.0,6,144,150,02
1382,2011-03-02,springer,2011,Mar,20,No,Wed,Yes,Normal,15.0,17.0,29.0,28.0,9,86,95,02
1383,2011-03-02,springer,2011,Mar,21,No,Wed,Yes,Normal,14.0,14.0,29.0,31.0,3,68,71,02
1384,2011-03-02,springer,2011,Mar,22,No,Wed,Yes,Normal,12.0,13.0,26.0,32.0,4,44,48,02
1385,2011-03-02,springer,2011,Mar,23,No,Wed,Yes,Normal,11.0,11.0,30.0,32.0,0,22,22,02
1386,2011-03-03,springer,2011,Mar,0,No,Thr,Yes,Normal,10.0,10.0,30.0,31.0,3,10,13,03
1387,2011-03-03,springer,2011,Mar,1,No,Thr,Yes,Normal,10.0,10.0,30.0,31.0,0,1,1,03
1388,2011-03-03,springer,2011,Mar,2,No,Thr,Yes,Normal,8.0,8.0,27.0,31.0,1,2,3,03
1389,2011-03-03,springer,2011,Mar,3,No,Thr,Yes,Normal,8.0,8.0,27.0,31.0,0,1,1,03
1390,2011-03-03,springer,2011,Mar,4,No,Thr,Yes,Normal,7.0,6.0,31.0,32.0,0,1,1,03
1391,2011-03-03,springer,2011,Mar,5,No,Thr,Yes,Normal,6.0,6.0,33.0,20.0,1,7,8,03
1392,2011-03-03,springer,2011,Mar,6,No,Thr,Yes,Normal,6.0,6.0,33.0,20.0,1,34,35,03
1393,2011-03-03,springer,2011,Mar,7,No,Thr,Yes,Normal,5.0,5.0,42.0,28.0,1,110,111,03
1394,2011-03-03,springer,2011,Mar,8,No,Thr,Yes,Normal,6.0,6.0,39.0,20.0,4,216,220,03
1395,2011-03-03,springer,2011,Mar,9,No,Thr,Yes,Normal,7.0,7.0,37.0,19.0,10,135,145,03
1396,2011-03-03,springer,2011,Mar,10,No,Thr,Yes,Normal,7.0,9.0,29.0,13.0,7,49,56,03
1397,2011-03-03,springer,2011,Mar,11,No,Thr,Yes,Normal,8.0,11.0,29.0,6.0,10,40,50,03
1398,2011-03-03,springer,2011,Mar,12,No,Thr,Yes,Normal,9.0,11.0,25.0,9.0,7,65,72,03
1399,2011-03-03,springer,2011,Mar,13,No,Thr,Yes,Normal,9.0,13.0,25.0,6.0,13,67,80,03
1400,2011-03-03,springer,2011,Mar,14,No,Thr,Yes,Normal,10.0,13.0,21.0,7.0,18,60,78,03
1401,2011-03-03,springer,2011,Mar,15,No,Thr,Yes,Normal,10.0,14.0,23.0,0.0,6,62,68,03
1402,2011-03-03,springer,2011,Mar,16,No,Thr,Yes,Normal,11.0,15.0,23.0,0.0,6,65,71,03
1403,2011-03-03,springer,2011,Mar,17,No,Thr,Yes,Normal,11.0,15.0,22.0,0.0,17,185,202,03
1404,2011-03-03,springer,2011,Mar,18,No,Thr,Yes,Normal,10.0,11.0,35.0,22.0,6,161,167,03
1405,2011-03-03,springer,2011,Mar,19,No,Thr,Yes,Normal,8.0,10.0,40.0,17.0,5,101,106,03
1406,2011-03-03,springer,2011,Mar,20,No,Thr,Yes,Normal,8.0,11.0,40.0,6.0,1,69,70,03
1407,2011-03-03,springer,2011,Mar,21,No,Thr,Yes,Normal,7.0,11.0,40.0,7.0,3,48,51,03
1408,2011-03-03,springer,2011,Mar,22,No,Thr,Yes,Normal,8.0,13.0,40.0,0.0,3,50,53,03
1409,2011-03-03,springer,2011,Mar,23,No,Thr,Yes,Moderate,7.0,11.0,43.0,6.0,0,23,23,03
1410,2011-03-04,springer,2011,Mar,0,No,Fri,Yes,Moderate,8.0,10.0,55.0,13.0,0,12,12,04
1411,2011-03-04,springer,2011,Mar,1,No,Fri,Yes,Moderate,7.0,9.0,64.0,13.0,0,4,4,04
1412,2011-03-04,springer,2011,Mar,2,No,Fri,Yes,Moderate,7.0,9.0,64.0,13.0,0,2,2,04
1413,2011-03-04,springer,2011,Mar,3,No,Fri,Yes,Moderate,7.0,8.0,74.0,17.0,0,1,1,04
1414,2011-03-04,springer,2011,Mar,4,No,Fri,Yes,Moderate,7.0,9.0,74.0,13.0,1,0,1,04
1415,2011-03-04,springer,2011,Mar,5,No,Fri,Yes,Moderate,7.0,9.0,74.0,9.0,0,7,7,04
1416,2011-03-04,springer,2011,Mar,6,No,Fri,Yes,Moderate,7.0,10.0,74.0,6.0,1,28,29,04
1417,2011-03-04,springer,2011,Mar,7,No,Fri,Yes,Normal,7.0,9.0,80.0,9.0,0,83,83,04
1418,2011-03-04,springer,2011,Mar,8,No,Fri,Yes,Normal,7.0,10.0,74.0,9.0,6,222,228,04
1419,2011-03-04,springer,2011,Mar,9,No,Fri,Yes,Normal,9.0,11.0,60.0,9.0,12,138,150,04
1420,2011-03-04,springer,2011,Mar,10,No,Fri,Yes,Normal,10.0,11.0,60.0,17.0,10,56,66,04
1421,2011-03-04,springer,2011,Mar,11,No,Fri,Yes,Normal,11.0,14.0,52.0,15.0,16,73,89,04
1422,2011-03-04,springer,2011,Mar,12,No,Fri,Yes,Normal,13.0,15.0,43.0,11.0,10,87,97,04
1423,2011-03-04,springer,2011,Mar,13,No,Fri,Yes,Normal,14.0,16.0,42.0,15.0,13,74,87,04
1424,2011-03-04,springer,2011,Mar,14,No,Fri,Yes,Normal,15.0,17.0,40.0,19.0,30,65,95,04
1425,2011-03-04,springer,2011,Mar,15,No,Fri,Yes,Normal,15.0,17.0,40.0,20.0,31,75,106,04
1426,2011-03-04,springer,2011,Mar,16,No,Fri,Yes,Normal,15.0,17.0,46.0,13.0,17,101,118,04
1427,2011-03-04,springer,2011,Mar,17,No,Fri,Yes,Moderate,15.0,17.0,50.0,17.0,22,206,228,04
1428,2011-03-04,springer,2011,Mar,18,No,Fri,Yes,Moderate,14.0,15.0,53.0,20.0,15,172,187,04
1429,2011-03-04,springer,2011,Mar,19,No,Fri,Yes,Normal,13.0,15.0,61.0,17.0,5,102,107,04
1430,2011-03-04,springer,2011,Mar,20,No,Fri,Yes,Moderate,12.0,14.0,70.0,13.0,9,78,87,04
1431,2011-03-04,springer,2011,Mar,21,No,Fri,Yes,Moderate,12.0,14.0,70.0,15.0,6,64,70,04
1432,2011-03-04,springer,2011,Mar,22,No,Fri,Yes,Normal,12.0,14.0,70.0,13.0,4,40,44,04
1433,2011-03-04,springer,2011,Mar,23,No,Fri,Yes,Moderate,12.0,15.0,75.0,11.0,6,40,46,04
1434,2011-03-05,springer,2011,Mar,0,No,Sat,No,Moderate,11.0,14.0,81.0,7.0,4,15,19,05
1435,2011-03-05,springer,2011,Mar,1,No,Sat,No,Moderate,12.0,16.0,81.0,7.0,5,20,25,05
1436,2011-03-05,springer,2011,Mar,2,No,Sat,No,Moderate,12.0,14.0,87.0,13.0,5,15,20,05
1437,2011-03-05,springer,2011,Mar,3,No,Sat,No,Moderate,12.0,14.0,87.0,13.0,0,2,2,05
1438,2011-03-05,springer,2011,Mar,4,No,Sat,No,Moderate,12.0,15.0,93.0,11.0,0,1,1,05
1439,2011-03-05,springer,2011,Mar,5,No,Sat,No,Moderate,12.0,15.0,100.0,9.0,0,3,3,05
1440,2011-03-05,springer,2011,Mar,6,No,Sat,No,Moderate,12.0,14.0,100.0,15.0,1,3,4,05
1441,2011-03-05,springer,2011,Mar,7,No,Sat,No,Moderate,12.0,14.0,100.0,20.0,5,10,15,05
1442,2011-03-05,springer,2011,Mar,8,No,Sat,No,Moderate,12.0,14.0,100.0,20.0,11,34,45,05
1443,2011-03-05,springer,2011,Mar,9,No,Sat,No,Moderate,13.0,15.0,93.0,15.0,15,48,63,05
1444,2011-03-05,springer,2011,Mar,10,No,Sat,No,Moderate,14.0,17.0,93.0,13.0,34,69,103,05
1445,2011-03-05,springer,2011,Mar,11,No,Sat,No,Moderate,16.0,20.0,76.0,15.0,43,116,159,05
1446,2011-03-05,springer,2011,Mar,12,No,Sat,No,Moderate,18.0,22.0,67.0,17.0,46,121,167,05
1447,2011-03-05,springer,2011,Mar,13,No,Sat,No,Moderate,19.0,23.0,67.0,19.0,60,130,190,05
1448,2011-03-05,springer,2011,Mar,14,No,Sat,No,Moderate,20.0,23.0,59.0,19.0,80,118,198,05
1449,2011-03-05,springer,2011,Mar,15,No,Sat,No,Moderate,19.0,23.0,63.0,20.0,83,122,205,05
1450,2011-03-05,springer,2011,Mar,16,No,Sat,No,Moderate,20.0,23.0,59.0,20.0,74,130,204,05
1451,2011-03-05,springer,2011,Mar,17,No,Sat,No,Moderate,20.0,23.0,59.0,24.0,60,104,164,05
1452,2011-03-05,springer,2011,Mar,18,No,Sat,No,Moderate,20.0,23.0,59.0,22.0,37,115,152,05
1453,2011-03-05,springer,2011,Mar,19,No,Sat,No,Moderate,19.0,23.0,67.0,22.0,27,62,89,05
1454,2011-03-05,springer,2011,Mar,20,No,Sat,No,Moderate,18.0,22.0,77.0,22.0,12,58,70,05
1455,2011-03-05,springer,2011,Mar,21,No,Sat,No,Moderate,18.0,22.0,72.0,22.0,12,60,72,05
1456,2011-03-05,springer,2011,Mar,22,No,Sat,No,Moderate,17.0,21.0,77.0,20.0,16,47,63,05
1457,2011-03-05,springer,2011,Mar,23,No,Sat,No,Moderate,18.0,22.0,77.0,20.0,10,34,44,05
1458,2011-03-06,springer,2011,Mar,0,No,Sun,No,Moderate,17.0,21.0,77.0,24.0,11,41,52,06
1459,2011-03-06,springer,2011,Mar,1,No,Sun,No,Moderate,17.0,21.0,77.0,19.0,12,27,39,06
1460,2011-03-06,springer,2011,Mar,2,No,Sun,No,Moderate,16.0,20.0,82.0,19.0,5,27,32,06
1461,2011-03-06,springer,2011,Mar,3,No,Sun,No,Moderate,17.0,21.0,82.0,20.0,2,9,11,06
1462,2011-03-06,springer,2011,Mar,4,No,Sun,No,Moderate,17.0,21.0,88.0,24.0,0,3,3,06
1463,2011-03-06,springer,2011,Mar,6,No,Sun,No,Moderate,17.0,21.0,94.0,24.0,1,1,2,06
1464,2011-03-06,springer,2011,Mar,7,No,Sun,No,Caution,17.0,21.0,100.0,30.0,0,5,5,06
1465,2011-03-06,springer,2011,Mar,8,No,Sun,No,Moderate,16.0,20.0,100.0,20.0,1,8,9,06
1466,2011-03-06,springer,2011,Mar,9,No,Sun,No,Moderate,17.0,21.0,100.0,19.0,4,18,22,06
1467,2011-03-06,springer,2011,Mar,10,No,Sun,No,Moderate,17.0,21.0,100.0,20.0,4,27,31,06
1468,2011-03-06,springer,2011,Mar,11,No,Sun,No,Moderate,17.0,21.0,100.0,15.0,18,44,62,06
1469,2011-03-06,springer,2011,Mar,12,No,Sun,No,Moderate,19.0,23.0,94.0,22.0,10,69,79,06
1470,2011-03-06,springer,2011,Mar,13,No,Sun,No,Moderate,19.0,23.0,94.0,24.0,22,83,105,06
1471,2011-03-06,springer,2011,Mar,14,No,Sun,No,Caution,18.0,22.0,100.0,15.0,12,27,39,06
1472,2011-03-06,springer,2011,Mar,15,No,Sun,No,Caution,18.0,22.0,100.0,15.0,3,4,7,06
1473,2011-03-06,springer,2011,Mar,16,No,Sun,No,Caution,15.0,17.0,100.0,19.0,3,8,11,06
1474,2011-03-06,springer,2011,Mar,17,No,Sun,No,Caution,14.0,15.0,100.0,20.0,2,23,25,06
1475,2011-03-06,springer,2011,Mar,18,No,Sun,No,Caution,13.0,14.0,100.0,24.0,0,23,23,06
1476,2011-03-06,springer,2011,Mar,19,No,Sun,No,Caution,12.0,13.0,100.0,32.0,0,11,11,06
1477,2011-03-06,springer,2011,Mar,20,No,Sun,No,Caution,11.0,12.0,100.0,28.0,3,8,11,06
1478,2011-03-06,springer,2011,Mar,21,No,Sun,No,Caution,10.0,9.0,93.0,32.0,1,6,7,06
1479,2011-03-06,springer,2011,Mar,22,No,Sun,No,Moderate,9.0,10.0,100.0,26.0,0,10,10,06
1480,2011-03-06,springer,2011,Mar,23,No,Sun,No,Moderate,9.0,10.0,100.0,28.0,0,9,9,06
1481,2011-03-07,springer,2011,Mar,0,No,Mon,Yes,Caution,8.0,9.0,100.0,22.0,0,4,4,07
1482,2011-03-07,springer,2011,Mar,1,No,Mon,Yes,Caution,8.0,9.0,100.0,22.0,0,2,2,07
1483,2011-03-07,springer,2011,Mar,3,No,Mon,Yes,Normal,8.0,8.0,80.0,32.0,0,1,1,07
1484,2011-03-07,springer,2011,Mar,4,No,Mon,Yes,Normal,8.0,8.0,80.0,32.0,1,0,1,07
1485,2011-03-07,springer,2011,Mar,5,No,Mon,Yes,Normal,8.0,9.0,75.0,24.0,0,1,1,07
1486,2011-03-07,springer,2011,Mar,6,No,Mon,Yes,Normal,8.0,9.0,75.0,26.0,3,31,34,07
1487,2011-03-07,springer,2011,Mar,7,No,Mon,Yes,Normal,8.0,8.0,75.0,28.0,3,88,91,07
1488,2011-03-07,springer,2011,Mar,8,No,Mon,Yes,Normal,8.0,9.0,75.0,26.0,11,200,211,07
1489,2011-03-07,springer,2011,Mar,9,No,Mon,Yes,Normal,9.0,9.0,64.0,31.0,5,129,134,07
1490,2011-03-07,springer,2011,Mar,10,No,Mon,Yes,Normal,10.0,11.0,60.0,20.0,15,43,58,07
1491,2011-03-07,springer,2011,Mar,11,No,Mon,Yes,Normal,11.0,11.0,48.0,30.0,19,41,60,07
1492,2011-03-07,springer,2011,Mar,12,No,Mon,Yes,Normal,12.0,14.0,42.0,28.0,28,68,96,07
1493,2011-03-07,springer,2011,Mar,13,No,Mon,Yes,Normal,13.0,14.0,36.0,26.0,16,54,70,07
1494,2011-03-07,springer,2011,Mar,14,No,Mon,Yes,Normal,13.0,14.0,36.0,28.0,21,56,77,07
1495,2011-03-07,springer,2011,Mar,15,No,Mon,Yes,Normal,14.0,15.0,31.0,26.0,32,64,96,07
1496,2011-03-07,springer,2011,Mar,16,No,Mon,Yes,Normal,14.0,15.0,31.0,24.0,26,96,122,07
1497,2011-03-07,springer,2011,Mar,17,No,Mon,Yes,Normal,14.0,15.0,29.0,24.0,27,206,233,07
1498,2011-03-07,springer,2011,Mar,18,No,Mon,Yes,Normal,13.0,15.0,31.0,15.0,19,214,233,07
1499,2011-03-07,springer,2011,Mar,19,No,Mon,Yes,Normal,12.0,14.0,33.0,15.0,11,134,145,07
1500,2011-03-07,springer,2011,Mar,20,No,Mon,Yes,Normal,12.0,15.0,33.0,11.0,5,87,92,07
1501,2011-03-07,springer,2011,Mar,21,No,Mon,Yes,Normal,11.0,14.0,38.0,15.0,1,53,54,07
1502,2011-03-07,springer,2011,Mar,22,No,Mon,Yes,Normal,11.0,13.0,48.0,11.0,1,34,35,07
1503,2011-03-07,springer,2011,Mar,23,No,Mon,Yes,Normal,11.0,16.0,48.0,0.0,0,22,22,07
1504,2011-03-08,springer,2011,Mar,0,No,Tue,Yes,Normal,11.0,14.0,48.0,6.0,1,9,10,08
1505,2011-03-08,springer,2011,Mar,1,No,Tue,Yes,Normal,10.0,12.0,52.0,9.0,0,4,4,08
1506,2011-03-08,springer,2011,Mar,2,No,Tue,Yes,Normal,10.0,12.0,52.0,9.0,1,0,1,08
